prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price,pprice
2258,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,7/25/2023,PKR5.5 Crore,55000000
2259,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,7/25/2023,PKR1.3 Crore,13000000
2260,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,07/04/2023,PKR1.48 Crore,14800000
2261,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.5 Crore,15000000
2262,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR1.68 Crore,16800000
2263,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.76 Crore,17600000
2264,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR72 Lakh,720000000
2265,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/11/2023,PKR8.5 Crore,85000000
2266,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.55 Crore,85500000
2267,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,233 Sq. Yd.,For Sale,07/11/2023,PKR2 Crore,20000000
2268,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/04/2023,PKR11.5 Crore,115000000
2269,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"1,000 Sq. Yd.",For Sale,07/04/2023,PKR22 Crore,220000000
2271,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,161 Sq. Yd.,For Sale,07/11/2023,PKR1.45 Crore,14500000
2272,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore,74000000
2273,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore,74000000
2274,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,9,"1,000 Sq. Yd.",For Sale,7/25/2023,PKR23 Crore,230000000
2275,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,89 Sq. Yd.,For Sale,7/25/2023,PKR40 Lakh,400000000
2276,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,130 Sq. Yd.,For Sale,7/25/2023,PKR2.5 Crore,25000000
2277,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,60 Sq. Yd.,For Sale,7/25/2023,PKR24.75 Lakh,247500000
2278,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,7/25/2023,PKR2.1 Crore,21000000
2279,House,Sindh,Karachi,"Nazimabad, Karachi, Sindh",6,8,216 Sq. Yd.,For Sale,7/25/2023,PKR5.5 Crore,55000000
2280,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,79 Sq. Yd.,For Sale,7/25/2023,PKR71.23 Lakh,712300000
2281,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/04/2023,PKR4.3 Crore,43000000
2282,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR70 Lakh,700000000
2283,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,07/04/2023,PKR70 Lakh,700000000
2284,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.75 Crore,17500000
2285,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/25/2023,PKR27.84 Lakh,278400000
2286,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR2.25 Crore,22500000
2287,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/25/2023,PKR4.05 Crore,40500000
2288,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.5 Crore,75000000
2289,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.1 Crore,71000000
2290,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.65 Crore,86500000
2291,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.65 Crore,86500000
2292,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,07/11/2023,PKR1.7 Crore,17000000
2293,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/04/2023,PKR8.5 Crore,85000000
2294,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR17 Crore,170000000
2295,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/04/2023,PKR20.5 Crore,205000000
2296,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,267 Sq. Yd.,For Sale,07/02/2023,PKR2.05 Crore,20500000
2297,Lower Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,7/25/2023,PKR2.3 Crore,23000000
2298,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/27/2023,PKR65 Lakh,650000000
2299,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",3,2,120 Sq. Yd.,For Sale,6/27/2023,PKR1.5 Crore,15000000
2300,Flat,Sindh,Karachi,"Defence View Society, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR1 Crore,10000000
2302,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,6/29/2023,PKR2 Crore,20000000
2303,Flat,Sindh,Karachi,"Saadi Road, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/27/2023,PKR1.9 Crore,19000000
2304,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/18/2023,PKR8.5 Crore,85000000
2305,Flat,Sindh,Karachi,"Frere Town, Karachi, Sindh",5,3,200 Sq. Yd.,For Sale,7/18/2023,PKR3.9 Crore,39000000
2306,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR83 Lakh,830000000
2307,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.5 Crore,15000000
2308,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,07/04/2023,PKR2.1 Crore,21000000
2309,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,6,272 Sq. Yd.,For Sale,07/02/2023,PKR3.9 Crore,39000000
2310,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/04/2023,PKR4.2 Crore,42000000
2311,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR90 Lakh,900000000
2312,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,07/04/2023,PKR1.47 Crore,14700000
2313,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR99.5 Lakh,995000000
2314,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR2.19 Crore,21900000
2315,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.79 Crore,17900000
2316,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,07/04/2023,PKR3.76 Crore,37600000
2317,House,Sindh,Karachi,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,350 Sq. Yd.,For Sale,07/11/2023,PKR14 Crore,140000000
2318,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/11/2023,PKR3.8 Crore,38000000
2319,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,07/11/2023,PKR4.25 Crore,42500000
2320,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/11/2023,PKR3.8 Crore,38000000
2321,House,Sindh,Karachi,"University Road, Karachi, Sindh",5,6,120 Sq. Yd.,For Sale,07/02/2023,PKR1.95 Crore,19500000
2322,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,07/11/2023,PKR3.75 Crore,37500000
2323,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",1,2,50 Sq. Yd.,For Sale,6/29/2023,PKR16.3 Lakh,163000000
2324,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR1.45 Crore,14500000
2325,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR1.55 Crore,15500000
2326,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,07/04/2023,PKR1.2 Crore,12000000
2327,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,07/11/2023,PKR90 Lakh,900000000
2328,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,173 Sq. Yd.,For Sale,07/11/2023,PKR1.75 Crore,17500000
2329,Flat,Sindh,Karachi,"Khalid Bin Walid Road, Karachi, Sindh",4,4,244 Sq. Yd.,For Sale,07/11/2023,PKR4.05 Crore,40500000
2330,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,6/27/2023,PKR1.15 Crore,11500000
2331,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,4,405 Sq. Yd.,For Sale,07/11/2023,PKR7.25 Crore,72500000
2332,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,7/25/2023,PKR5.5 Crore,55000000
2333,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,7/25/2023,PKR1.3 Crore,13000000
2334,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,07/04/2023,PKR1.48 Crore,14800000
2335,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.5 Crore,15000000
2336,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR1.68 Crore,16800000
2337,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.76 Crore,17600000
2338,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR72 Lakh,720000000
2339,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/11/2023,PKR8.5 Crore,85000000
2340,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.55 Crore,85500000
2341,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,233 Sq. Yd.,For Sale,07/11/2023,PKR2 Crore,20000000
2342,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/04/2023,PKR11.5 Crore,115000000
2343,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"1,000 Sq. Yd.",For Sale,07/04/2023,PKR22 Crore,220000000
2344,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",1,,56 Sq. Yd.,For Sale,07/11/2023,PKR55 Lakh,550000000
2345,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,161 Sq. Yd.,For Sale,07/11/2023,PKR1.45 Crore,14500000
2346,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore,74000000
2347,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore,74000000
2348,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,9,"1,000 Sq. Yd.",For Sale,7/25/2023,PKR23 Crore,230000000
2349,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,89 Sq. Yd.,For Sale,7/25/2023,PKR40 Lakh,400000000
2350,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,130 Sq. Yd.,For Sale,7/25/2023,PKR2.5 Crore,25000000
2351,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,60 Sq. Yd.,For Sale,7/25/2023,PKR24.75 Lakh,247500000
2352,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,7/25/2023,PKR2.1 Crore,21000000
2353,House,Sindh,Karachi,"Nazimabad, Karachi, Sindh",6,8,216 Sq. Yd.,For Sale,7/25/2023,PKR5.5 Crore,55000000
2354,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,79 Sq. Yd.,For Sale,7/25/2023,PKR71.23 Lakh,712300000
2355,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/04/2023,PKR4.3 Crore,43000000
2356,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR70 Lakh,700000000
2357,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,07/04/2023,PKR70 Lakh,700000000
2358,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.75 Crore,17500000
2359,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/25/2023,PKR27.84 Lakh,278400000
2360,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR2.25 Crore,22500000
2361,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,6/27/2023,PKR4.15 Crore,41500000
2362,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.5 Crore,75000000
2363,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.1 Crore,71000000
2364,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.65 Crore,86500000
2365,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.65 Crore,86500000
2366,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,07/11/2023,PKR1.7 Crore,17000000
2367,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/04/2023,PKR8.5 Crore,85000000
2368,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR17 Crore,170000000
2369,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/04/2023,PKR20.5 Crore,205000000
2370,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,267 Sq. Yd.,For Sale,07/02/2023,PKR2.05 Crore,20500000
2371,Lower Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,7/25/2023,PKR2.3 Crore,23000000
2372,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/27/2023,PKR65 Lakh,650000000
2373,Lower Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,3,167 Sq. Yd.,For Sale,07/04/2023,PKR2.5 Crore,25000000
2374,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,6/27/2023,PKR5.25 Crore,52500000
2375,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,272 Sq. Yd.,For Sale,6/27/2023,PKR5.5 Crore,55000000
2376,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR8.65 Crore,86500000
2377,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,427 Sq. Yd.,For Sale,7/25/2023,PKR8.65 Crore,86500000
2378,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,427 Sq. Yd.,For Sale,7/25/2023,PKR8.5 Crore,85000000
2379,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,3,289 Sq. Yd.,For Sale,7/25/2023,PKR3.6 Crore,36000000
2380,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,3,289 Sq. Yd.,For Sale,7/25/2023,PKR3.6 Crore,36000000
2381,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,3,289 Sq. Yd.,For Sale,7/25/2023,PKR3.6 Crore,36000000
2382,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,427 Sq. Yd.,For Sale,7/25/2023,PKR9.5 Crore,95000000
2383,House,Sindh,Karachi,"Malir, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR9.5 Crore,95000000
2384,House,Sindh,Karachi,"Malir, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR9.5 Crore,95000000
2385,House,Sindh,Karachi,"Malir, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/25/2023,PKR9.5 Crore,95000000
2386,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,7/25/2023,PKR8 Crore,80000000
2387,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",3,4,222 Sq. Yd.,For Sale,07/11/2023,PKR6.5 Crore,65000000
2388,Upper Portion,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",4,3,171 Sq. Yd.,For Sale,07/04/2023,PKR2.85 Crore,28500000
2389,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,235 Sq. Yd.,For Sale,6/28/2023,PKR1.55 Crore,15500000
2390,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/27/2023,PKR95 Lakh,950000000
2391,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/27/2023,PKR1.92 Crore,19200000
2392,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",1,2,50 Sq. Yd.,For Sale,6/27/2023,PKR13.75 Lakh,137500000
2393,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/30/2023,PKR40 Lakh,400000000
2394,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/30/2023,PKR40 Lakh,400000000
2395,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/27/2023,PKR92 Lakh,920000000
2396,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,6/27/2023,PKR1.45 Crore,14500000
2397,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,07/11/2023,PKR2.5 Crore,25000000
2398,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,7/25/2023,PKR8 Crore,80000000
2399,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,7/25/2023,PKR8 Crore,80000000
2400,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.3 Crore,73000000
2401,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.45 Crore,74500000
2402,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/25/2023,PKR9 Crore,90000000
2403,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,3,300 Sq. Yd.,For Sale,7/25/2023,PKR4.1 Crore,41000000
2404,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,9,600 Sq. Yd.,For Sale,07/04/2023,PKR13 Crore,130000000
2405,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,07/04/2023,PKR3.25 Crore,32500000
2406,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/04/2023,PKR1.8 Crore,18000000
2407,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.5 Crore,15000000
2408,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,07/04/2023,PKR6 Crore,60000000
2409,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,272 Sq. Yd.,For Sale,6/27/2023,PKR7.25 Crore,72500000
2410,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,235 Sq. Yd.,For Sale,6/27/2023,PKR1.48 Crore,14800000
2411,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,8,"1,050 Sq. Yd.",For Sale,07/11/2023,PKR19.5 Crore,195000000
2412,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,07/11/2023,PKR7.25 Crore,72500000
2413,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,6,200 Sq. Yd.,For Sale,6/27/2023,PKR4.25 Crore,42500000
2414,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,07/04/2023,PKR1.42 Crore,14200000
2415,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,375 Sq. Yd.,For Sale,07/11/2023,PKR6.4 Crore,64000000
2416,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,6/29/2023,PKR3.3 Crore,33000000
2417,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,250 Sq. Yd.,For Sale,6/29/2023,PKR3.25 Crore,32500000
2418,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,07/11/2023,PKR3 Crore,30000000
2419,House,Sindh,Karachi,"Korangi, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,07/11/2023,PKR2 Crore,20000000
2420,Flat,Sindh,Karachi,"Frere Town, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,07/11/2023,PKR2.7 Crore,27000000
2421,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,07/11/2023,PKR2.4 Crore,24000000
2422,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/03/2023,PKR2.15 Crore,21500000
2423,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,180 Sq. Yd.,For Sale,6/27/2023,PKR6 Crore,60000000
2424,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,227 Sq. Yd.,For Sale,6/27/2023,PKR6.3 Crore,63000000
2425,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/25/2023,PKR3.75 Crore,37500000
2426,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,6,550 Sq. Yd.,For Sale,7/25/2023,PKR12.75 Crore,127500000
2427,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/25/2023,PKR4.85 Crore,48500000
2428,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/25/2023,PKR4.85 Crore,48500000
2429,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/25/2023,PKR7.25 Crore,72500000
2430,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,249 Sq. Yd.,For Sale,7/25/2023,PKR3.65 Crore,36500000
2431,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,7/25/2023,PKR4 Crore,40000000
2432,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,306 Sq. Yd.,For Sale,7/25/2023,PKR4.1 Crore,41000000
2433,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,306 Sq. Yd.,For Sale,7/25/2023,PKR4 Crore,40000000
2434,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,7/25/2023,PKR4 Crore,40000000
2435,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,306 Sq. Yd.,For Sale,7/25/2023,PKR4.1 Crore,41000000
2436,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,306 Sq. Yd.,For Sale,7/25/2023,PKR4 Crore,40000000
2437,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,298 Sq. Yd.,For Sale,7/25/2023,PKR3.9 Crore,39000000
2438,Flat,Sindh,Karachi,"Guru Mandir Chorangi, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,07/11/2023,PKR2.65 Crore,26500000
2439,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,2,58 Sq. Yd.,For Sale,6/29/2023,PKR40 Lakh,400000000
2440,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,400 Sq. Yd.,For Sale,07/03/2023,PKR8 Crore,80000000
